Generation,Population,Orders,Trades,Positions,Fees (USDT),RealizedProfits (USDT),ROI,Price Interval for JMA etc.,Hard Exit Now,Soft Exit Now,dca_gap_modifier (0.5x - 1.5x),above_this_adx_means_trending (ex: 25),jma_percent_tp_offset (ex: 0.10),jma_period_length,tp_percent_offset,rsi RSI Length,rsi SMA Length,rsi Buy Level,rsi Sell Level
4,8,410,387,140,4.12535656,5.4206434400006,149.4408%,1,False,False,1.2,22,0.13,19,0.25,8,3,30,55
4,7,310,291,97,3.21229864,-3.1192986400004,-76.8116%,1,False,False,0.9,24,0.16,17,0.26,16,3,30,55
4,6,339,318,117,3.3294964,3.1777036000002,91.0639%,1,False,False,1.1,18,0.16,19,0.24,8,3,30,55
4,5,559,520,187,5.62648096,-2.2360809600006,-60.1186%,1,False,False,1.1,16,0.09,18,0.25,10,3,30,55
4,4,402,369,126,4.04307388,1.3661261199998,34.594%,1,False,False,1,22,0.14,19,0.26,14,3,30,55
4,3,333,316,101,3.57370456,-4.7799045600012,-109.9384%,1,False,False,0.9,20,0.15,17,0.27,18,3,30,55
4,2,372,359,128,3.84094764,2.24545236,60.8668%,1,False,False,1,20,0.14,15,0.22,8,3,30,55
4,1,404,373,130,4.07436188,-1.4949618799994,-38.7369%,1,False,False,1.2,20,0.11,16,0.25,18,3,30,55
3,100,472,442,160,4.74355028,-4.561750279999,-124.719%,1,False,False,1.2,18,0.1,17,0.23,14,3,30,55
3,99,513,479,170,5.2086292,4.4493708000008,117.5784%,1,False,False,1.2,24,0.09,18,0.25,8,3,30,55
3,98,392,374,139,3.91059492,-0.9151949200004,-26.448%,1,False,False,1.2,16,0.13,16,0.22,12,3,30,55
3,97,465,430,149,4.74880332,-9.6170033199994,-244.4775%,1,False,False,1.2,18,0.08,19,0.27,16,3,30,55
3,96,409,392,133,4.34542592,-2.0180259200004,-50.1135%,1,False,False,1,22,0.12,19,0.22,18,3,30,55
3,95,466,439,159,4.71209416,1.19110584,32.5859%,1,False,False,1.2,16,0.1,16,0.27,8,3,30,55
3,94,372,344,122,3.68326008,-0.9104600800004,-24.5417%,1,False,False,1.1,18,0.13,15,0.25,10,3,30,55
3,93,511,481,171,5.21939816,2.9634018400012,78.6087%,1,False,False,1.2,22,0.09,15,0.26,8,3,30,55
3,92,409,375,129,4.0979554,5.2290445999998,133.7018%,1,False,False,1.1,24,0.13,19,0.27,14,3,30,55
3,91,307,285,100,3.07273544,-2.9779354399986,-79.1106%,1,False,False,1.2,24,0.16,19,0.25,16,3,30,55
3,90,438,409,137,4.56761384,-6.56701384,-159.6609%,1,False,False,1,20,0.1,15,0.26,16,3,30,55
3,89,503,478,167,5.227089,3.2877110000004,85.0404%,1,False,False,1,22,0.1,15,0.24,8,3,30,55
3,88,476,443,150,4.9053158,0.422684200001,10.4702%,1,False,False,1,24,0.1,18,0.26,12,3,30,55
3,87,420,401,144,4.2913138,6.5628861999994,178.7739%,1,False,False,1.1,24,0.13,19,0.23,8,3,30,55
3,86,561,534,183,5.93545696,1.0671430399996,26.5996%,1,False,False,0.9,20,0.09,18,0.27,8,3,30,55
3,85,599,567,206,6.11764648,-4.78844648,-130.3144%,1,False,False,1.2,20,0.08,19,0.26,6,3,30,55
3,84,590,563,199,6.15732444,-0.1079244400002,-2.8186%,1,False,False,1.1,24,0.08,16,0.23,6,3,30,55
3,83,553,514,173,5.75591212,-4.2539121200004,-103.3789%,1,False,False,1,18,0.08,16,0.27,12,3,30,55
3,82,423,388,134,4.23528816,0.1165118400002,2.9931%,1,False,False,1,18,0.13,19,0.26,14,3,30,55
3,81,355,333,119,3.55187772,2.8631222800004,78.1309%,1,False,False,1.2,22,0.15,17,0.24,8,3,30,55
3,80,363,332,116,3.60656016,-4.4685601599992,-116.9388%,1,False,False,1.2,24,0.13,18,0.27,16,3,30,55
3,79,304,282,99,3.03437164,-6.4633716399994,-172.1776%,1,False,False,1.2,16,0.15,16,0.25,16,3,30,55
3,78,417,398,135,4.39339464,6.5988053599994,164.5414%,1,False,False,0.9,24,0.13,19,0.27,8,3,30,55
3,77,417,398,135,4.39339464,6.5988053599994,164.5414%,1,False,False,0.9,24,0.13,19,0.27,8,3,30,55
3,76,610,577,199,6.40399928,-2.3989992799998,-60.2182%,1,False,False,1,18,0.08,18,0.24,10,3,30,55
3,75,509,482,169,5.25616344,1.16603656,30.3451%,1,False,False,1,24,0.1,18,0.26,6,3,30,55
3,74,275,255,87,2.76774352,-4.3813435199996,-112.6767%,1,False,False,1.1,16,0.16,15,0.26,18,3,30,55
3,73,408,395,136,4.32255912,4.6148408800008,117.8617%,1,False,False,0.9,24,0.14,19,0.22,8,3,30,55
3,72,449,421,150,4.56208796,-6.3802879599996,-170.0651%,1,False,False,1.1,18,0.1,16,0.23,16,3,30,55
3,71,359,327,111,3.59879888,-5.6563988799994,-141.9445%,1,False,False,1.1,24,0.13,16,0.27,16,3,30,55
3,70,452,415,144,4.53788692,-1.2688869200006,-32.6575%,1,False,False,1.1,20,0.11,18,0.26,14,3,30,55
3,69,333,314,101,3.54201788,-3.252017880001,-75.4858%,1,False,False,0.9,22,0.15,19,0.26,18,3,30,55
3,68,590,564,186,6.39595084,-0.1755508400004,-4.1234%,1,False,False,0.9,24,0.08,19,0.23,10,3,30,55
3,67,483,443,155,4.85295584,-4.3989558399992,-113.8411%,1,False,False,1.2,20,0.09,19,0.26,14,3,30,55
3,66,273,252,88,2.70383316,-7.8784331599988,-209.8712%,1,False,False,1.2,16,0.16,15,0.25,16,3,30,55
3,65,418,381,134,4.12752736,-0.1739273599998,-4.5864%,1,False,False,1.2,22,0.12,18,0.25,14,3,30,55
3,64,488,467,163,5.11537064,0.7920293600006,20.4394%,1,False,False,0.9,18,0.11,19,0.25,8,3,30,55
3,63,340,325,111,3.55880236,-4.94520236,-125.5459%,1,False,False,1,22,0.14,15,0.22,16,3,30,55
3,62,464,437,159,4.65870392,-0.8743039200002,-24.1904%,1,False,False,1.2,22,0.11,17,0.27,6,3,30,55
3,61,474,432,145,4.82160616,-2.5608061599998,-62.3943%,1,False,False,1.1,24,0.08,16,0.27,14,3,30,55
3,60,378,351,117,3.90642244,-1.981622440001,-48.2244%,1,False,False,1,24,0.13,19,0.27,18,3,30,55
3,59,416,378,130,4.13603224,1.1767677599994,30.036%,1,False,False,1.1,24,0.12,18,0.26,14,3,30,55
3,58,389,369,123,4.09236888,-1.4409688799994,-35.1827%,1,False,False,0.9,20,0.14,17,0.25,12,3,30,55
3,57,390,356,123,3.89309508,-3.576095079999,-91.8101%,1,False,False,1.1,20,0.12,17,0.26,18,3,30,55
3,56,422,402,142,4.339759,5.1612409999996,137.0576%,1,False,False,1.1,24,0.13,19,0.24,10,3,30,55
3,55,487,460,158,5.0915852,-8.7961851999994,-220.9495%,1,False,False,1,16,0.09,16,0.24,16,3,30,55
3,54,429,392,133,4.31895856,2.9004414400008,72.4835%,1,False,False,1,24,0.12,16,0.25,14,3,30,55
3,53,433,403,137,4.47122952,-6.9374295199988,-172.3541%,1,False,False,1,18,0.1,18,0.27,16,3,30,55
3,52,417,398,135,4.39340248,6.5595975199994,163.5638%,1,False,False,0.9,24,0.13,19,0.27,8,3,30,55
3,51,415,383,133,4.19233596,-6.559335959999,-168.8905%,1,False,False,1.1,20,0.11,17,0.25,16,3,30,55
3,50,432,400,142,4.31444996,1.94295004,51.8986%,1,False,False,1.2,24,0.12,19,0.23,14,3,30,55
3,49,354,330,115,3.56586048,3.9605395199998,103.9999%,1,False,False,1.2,24,0.13,15,0.27,8,3,30,55
3,48,339,323,120,3.36614044,1.8328595600006,53.2763%,1,False,False,1.2,20,0.16,19,0.22,8,3,30,55
3,47,437,413,148,4.43003284,-1.2198328400008,-33.0674%,1,False,False,1.1,20,0.12,17,0.22,14,3,30,55
3,46,429,409,143,4.44359216,6.1382078399996,160.2683%,1,False,False,1,24,0.13,19,0.24,8,3,30,55
3,45,399,377,135,4.03687768,7.3175223200004,198.8457%,1,False,False,1.2,24,0.13,19,0.25,8,3,30,55
3,44,420,391,138,4.225709,-1.321109000001,-35.0312%,1,False,False,1.1,20,0.13,18,0.25,12,3,30,55
3,43,394,377,126,4.18579836,6.0458016400004,147.7879%,1,False,False,0.9,24,0.14,19,0.27,8,3,30,55
3,42,439,414,141,4.58899596,-7.8333959599994,-195.0744%,1,False,False,0.9,16,0.1,16,0.25,16,3,30,55
3,41,425,400,144,4.28008372,4.16331628,113.7257%,1,False,False,1.1,20,0.13,19,0.27,8,3,30,55
3,40,329,312,111,3.33438084,-5.4653808399996,-148.2653%,1,False,False,1.2,16,0.14,17,0.22,18,3,30,55
3,39,371,347,126,3.66762508,-3.8978250800008,-108.9896%,1,False,False,1.1,20,0.14,16,0.25,6,3,30,55
3,38,432,412,147,4.4547782,-2.5085782000002,-67.1379%,1,False,False,1.2,16,0.1,17,0.22,18,3,30,55
3,37,413,379,132,4.1496166,-3.519816599999,-90.8885%,1,False,False,1.2,22,0.1,16,0.27,16,3,30,55
3,36,507,489,176,5.26041064,-5.2654106399994,-142.6194%,1,False,False,0.9,16,0.11,18,0.25,6,3,30,55
3,35,388,353,121,3.8552154,2.385384599999,60.8728%,1,False,False,1.1,24,0.13,16,0.27,14,3,30,55
3,34,422,397,146,4.1789538,-4.2277538,-119.9662%,1,False,False,1,16,0.13,17,0.26,6,3,30,55
3,33,340,317,115,3.3384996,-0.6348995999996,-17.8325%,1,False,False,1.1,16,0.16,18,0.22,14,3,30,55
3,32,407,373,134,3.98876568,-1.80476568,-49.2698%,1,False,False,1.2,18,0.12,16,0.26,14,3,30,55
3,31,419,390,132,4.32650012,-5.44130012,-134.6681%,1,False,False,1,22,0.11,19,0.25,16,3,30,55
3,30,418,397,150,4.12124324,-1.0950432399998,-32.3765%,1,False,False,1.2,20,0.14,19,0.23,6,3,30,55
3,29,425,412,142,4.51055724,5.4838427599998,140.0404%,1,False,False,0.9,24,0.13,19,0.24,8,3,30,55
3,28,443,410,141,4.4911786,1.9680214000006,50.1201%,1,False,False,1,22,0.12,16,0.24,14,3,30,55
3,27,390,364,123,4.02864612,-7.3026461199998,-181.0647%,1,False,False,1,20,0.13,18,0.25,16,3,30,55
3,26,466,433,143,4.87868612,-10.7342861199998,-254.7885%,1,False,False,0.9,16,0.08,19,0.25,18,3,30,55
3,25,434,405,140,4.4158562,3.609343800001,92.8389%,1,False,False,1,24,0.12,15,0.24,12,3,30,55
3,24,440,410,146,4.42029208,-1.2998920799998,-34.836%,1,False,False,1.1,18,0.12,18,0.27,10,3,30,55
3,23,607,583,202,6.45982564,1.2417743600004,31.3675%,1,False,False,1,22,0.08,15,0.22,8,3,30,55
3,22,362,338,121,3.60519768,1.01680232,27.7863%,1,False,False,1.2,20,0.13,15,0.27,8,3,30,55
3,21,332,318,122,3.24041236,-0.86421236,-26.5464%,1,False,False,1.2,18,0.16,19,0.22,6,3,30,55
3,20,440,418,148,4.52232004,5.8802799599992,156.0936%,1,False,False,1.1,24,0.12,19,0.24,8,3,30,55
3,19,376,356,117,3.96632364,1.744076360001,41.8091%,1,False,False,0.9,24,0.14,17,0.25,10,3,30,55
3,18,385,363,127,3.93864088,-6.03204088,-158.0358%,1,False,False,1,16,0.13,17,0.23,16,3,30,55
3,17,351,332,121,3.49726912,-0.8450691199998,-23.82%,1,False,False,1,16,0.16,19,0.22,10,3,30,55
3,16,399,377,135,4.03687768,7.3175223200004,198.8457%,1,False,False,1.2,24,0.13,19,0.25,8,3,30,55
3,15,407,386,136,4.17214,7.3790599999998,195.3495%,1,False,False,1.1,24,0.13,19,0.25,8,3,30,55
3,14,400,371,131,3.99782156,0.2703784399994,7.2004%,1,False,False,1.1,20,0.13,16,0.25,10,3,30,55
3,13,418,405,142,4.38646412,0.96313588,25.2993%,1,False,False,0.9,24,0.14,19,0.22,6,3,30,55
3,12,582,548,187,6.11446152,0.7129384800002,17.6224%,1,False,False,1,20,0.08,15,0.27,8,3,30,55
3,11,418,393,140,4.21796548,4.0870345199994,110.1259%,1,False,False,1.1,24,0.13,19,0.27,6,3,30,55
3,10,402,382,135,4.11900416,5.3673958399994,142.8943%,1,False,False,1.1,24,0.13,18,0.24,8,3,30,55
3,9,498,462,160,5.07410768,-1.4811076799986,-37.8223%,1,False,False,1,16,0.11,18,0.26,10,3,30,55
3,8,492,466,159,5.18789128,-7.4886912799982,-185.7584%,1,False,False,1.2,24,0.08,15,0.22,16,3,30,55
3,7,597,566,190,6.36916128,-2.6749612800008,-64.4553%,1,False,False,0.9,18,0.08,18,0.27,10,3,30,55
3,6,420,401,144,4.2913138,6.5628861999994,178.7739%,1,False,False,1.1,24,0.13,19,0.23,8,3,30,55
3,5,530,512,178,5.63434092,3.3448590799998,85.476%,1,False,False,0.9,22,0.1,16,0.22,8,3,30,55
3,4,481,448,158,4.90067028,-9.4092702799998,-245.6938%,1,False,False,1.2,18,0.09,18,0.23,16,3,30,55
3,3,313,295,101,3.21627628,-2.5542762800006,-65.4141%,1,False,False,1,22,0.16,18,0.23,18,3,30,55
3,2,582,558,187,6.28562064,-0.5762206400018,-13.8514%,1,False,False,0.9,18,0.08,15,0.26,8,3,30,55
3,1,510,476,166,5.21674204,-2.8853420399998,-74.3253%,1,False,False,1.2,22,0.08,18,0.25,12,3,30,55
2,100,438,413,145,4.4768656,-1.2062656000002,-31.6945%,1,False,False,1,18,0.13,19,0.24,12,3,30,55
2,99,465,437,155,4.71906816,-0.362068159999,-9.6418%,1,False,False,1,16,0.12,17,0.23,12,3,30,55
2,98,440,407,134,4.59459124,-8.509591239999,-201.1497%,1,False,False,1.1,18,0.08,16,0.26,18,3,30,55
2,97,576,536,189,5.86485912,-1.475859119999,-38.4545%,1,False,False,1,16,0.09,18,0.25,10,3,30,55
2,96,363,342,127,3.5696994,2.6945006000006,78.0734%,1,False,False,1.2,18,0.15,19,0.23,8,3,30,55
2,95,338,317,105,3.51781884,-5.7882188400002,-140.6194%,1,False,False,1,24,0.14,16,0.24,18,3,30,55
2,94,309,290,102,3.09627612,3.28232388,88.3093%,1,False,False,1.1,22,0.16,16,0.25,8,3,30,55
2,93,436,411,142,4.49212716,3.67507284,94.2312%,1,False,False,1,24,0.13,19,0.24,10,3,30,55
2,92,466,439,154,4.777515,1.380684999999,36.0659%,1,False,False,1.1,24,0.11,18,0.26,6,3,30,55
2,91,337,316,117,3.29177588,-3.1283758800004,-90.6857%,1,False,False,1.2,18,0.15,16,0.27,6,3,30,55
2,90,307,287,102,3.06792088,-1.9499208799986,-52.9305%,1,False,False,1.2,22,0.16,19,0.22,18,3,30,55
2,89,488,467,157,5.21086084,3.26913916,79.7411%,1,False,False,0.9,24,0.1,17,0.25,8,3,30,55
2,88,377,356,121,3.92429076,-3.4206907600012,-85.7035%,1,False,False,1,22,0.14,19,0.23,18,3,30,55
2,87,388,354,122,3.87596196,-3.536161959999,-90.4515%,1,False,False,1.1,20,0.12,16,0.26,18,3,30,55
2,86,600,560,193,6.2161326,-1.4657326,-36.771%,1,False,False,1,16,0.08,17,0.27,10,3,30,55
2,85,562,539,196,5.79273396,1.30146604,35.6052%,1,False,False,1.2,24,0.09,19,0.22,6,3,30,55
2,84,386,371,133,3.96595196,2.0026480400004,54.5812%,1,False,False,1.2,24,0.14,19,0.22,12,3,30,55
2,83,531,515,185,5.56536104,1.7810389599992,47.8942%,1,False,False,1.1,22,0.1,18,0.22,10,3,30,55
2,82,605,580,195,6.515407,-6.9226070000002,-167.3232%,1,False,False,0.9,16,0.08,17,0.22,12,3,30,55
2,81,450,434,163,4.52975184,-3.3869518400004,-98.8754%,1,False,False,1.1,16,0.12,16,0.22,6,3,30,55
2,80,364,345,121,3.71454144,3.9382585599994,104.3756%,1,False,False,1.1,24,0.13,15,0.24,8,3,30,55
2,79,371,353,126,3.77343252,0.6287674799998,17.0804%,1,False,False,1.1,20,0.15,17,0.22,10,3,30,55
2,78,432,400,144,4.27615368,-2.5053536800004,-68.4849%,1,False,False,1.1,18,0.12,17,0.25,12,3,30,55
2,77,506,484,173,5.23847824,4.8323217599994,129.2036%,1,False,False,1.1,24,0.1,18,0.23,8,3,30,55
2,76,408,383,131,4.19714216,2.1722578399992,55.0487%,1,False,False,1,24,0.14,19,0.24,12,3,30,55
2,75,372,353,123,3.820679,5.1905209999998,135.9043%,1,False,False,1,24,0.15,19,0.24,8,3,30,55
2,74,450,420,148,4.55983808,1.2627619200014,33.244%,1,False,False,1,18,0.12,18,0.27,8,3,30,55
2,73,478,454,158,4.96772604,6.0878739600006,156.862%,1,False,False,1,24,0.11,19,0.24,8,3,30,55
2,72,323,300,103,3.2706196,-1.8610195999988,-47.7847%,1,False,False,1.2,20,0.15,18,0.26,18,3,30,55
2,71,471,438,147,4.90936356,-9.930363559999,-240.7735%,1,False,False,1.1,20,0.08,17,0.27,16,3,30,55
2,70,400,376,134,4.0366988,7.2997012000004,196.8912%,1,False,False,1.2,24,0.13,19,0.27,8,3,30,55
2,69,389,372,126,4.08907432,1.8259256799994,45.6985%,1,False,False,0.9,24,0.14,18,0.27,6,3,30,55
2,68,379,360,129,3.85964724,-3.3074472399996,-89.8537%,1,False,False,1.2,20,0.13,18,0.22,18,3,30,55
2,67,420,385,130,4.25186648,4.5123335199996,112.0049%,1,False,False,1,24,0.13,19,0.26,14,3,30,55
2,66,429,409,143,4.44359216,6.1382078399996,160.2683%,1,False,False,1,24,0.13,19,0.24,8,3,30,55
2,65,442,429,151,4.65401412,2.23678588,58.852%,1,False,False,0.9,20,0.13,19,0.24,8,3,30,55
2,64,414,384,133,4.18422584,2.580174159999,66.5863%,1,False,False,1.1,24,0.12,16,0.27,12,3,30,55
2,63,434,406,136,4.50618864,-0.3191886399994,-7.8131%,1,False,False,0.9,22,0.12,16,0.26,12,3,30,55
2,62,345,319,113,3.40922156,0.0275784400002,0.745%,1,False,False,1,16,0.16,19,0.27,12,3,30,55
2,61,543,526,183,5.77633248,-0.3801324800006,-9.7373%,1,False,False,0.9,22,0.1,15,0.22,6,3,30,55
2,60,400,375,132,4.04497456,3.7998254399988,100.7511%,1,False,False,1.1,24,0.13,16,0.23,12,3,30,55
2,59,440,418,144,4.57404592,4.0849540800012,104.2981%,1,False,False,0.9,24,0.12,15,0.22,10,3,30,55
2,58,442,418,149,4.49326904,-0.5538690399996,-14.9007%,1,False,False,1,16,0.13,19,0.23,10,3,30,55
2,57,406,386,134,4.20270832,5.3726916799994,139.104%,1,False,False,1,24,0.14,19,0.24,8,3,30,55
2,56,357,331,114,3.59294004,-0.1027400400006,-2.6542%,1,False,False,1.1,22,0.14,15,0.24,14,3,30,55
2,55,391,370,134,3.9305054,4.8352946,134.0145%,1,False,False,1.2,24,0.13,17,0.23,8,3,30,55
2,54,444,426,149,4.63352864,4.2662713600014,111.2566%,1,False,False,0.9,22,0.12,15,0.23,8,3,30,55
2,53,587,560,200,6.10840924,-2.8206092400008,-74.6479%,1,False,False,1.1,16,0.08,19,0.23,8,3,30,55
2,52,358,327,111,3.57810188,0.632498119999,15.9737%,1,False,False,1.1,24,0.14,16,0.27,14,3,30,55
2,51,532,502,165,5.68219368,-0.23759368,-5.5789%,1,False,False,0.9,24,0.09,19,0.26,10,3,30,55
2,50,566,536,185,5.93193256,5.765467440001,145.3644%,1,False,False,1,24,0.09,19,0.23,8,3,30,55
2,49,449,427,144,4.757662,-6.4054619999994,-157.0661%,1,False,False,0.9,24,0.1,18,0.24,16,3,30,55
2,48,634,607,217,6.61968208,-5.85868208,-155.0965%,1,False,False,1,18,0.08,16,0.23,6,3,30,55
2,47,533,500,172,5.53520316,2.3001968400006,57.8291%,1,False,False,1.1,24,0.08,15,0.25,8,3,30,55
2,46,569,544,185,6.06624724,-5.7966472399988,-142.8663%,1,False,False,0.9,16,0.09,19,0.23,12,3,30,55
2,45,508,479,169,5.21069876,0.2753012400014,7.2293%,1,False,False,1,18,0.11,19,0.24,10,3,30,55
2,44,466,443,154,4.8437522,5.850647800001,150.7316%,1,False,False,1,24,0.11,16,0.24,8,3,30,55
2,43,405,392,143,4.15557664,4.8160233600002,134.5989%,1,False,False,1.2,24,0.13,19,0.22,8,3,30,55
2,42,408,388,141,4.12076908,6.4466309200002,179.1736%,1,False,False,1.2,24,0.13,19,0.24,8,3,30,55
2,41,417,398,142,4.27392676,7.2926732399994,196.7032%,1,False,False,1.1,24,0.13,19,0.24,8,3,30,55
2,40,429,409,143,4.44359216,6.1382078399996,160.2683%,1,False,False,1,24,0.13,19,0.24,8,3,30,55
2,39,349,323,114,3.46197688,4.2356231199996,113.6292%,1,False,False,1.1,24,0.16,19,0.24,12,3,30,55
2,38,415,389,136,4.2116676,-0.8294675999986,-21.7479%,1,False,False,1,18,0.13,16,0.24,10,3,30,55
2,37,355,333,122,3.49820228,-1.7592022800002,-49.983%,1,False,False,1.1,18,0.15,17,0.26,6,3,30,55
2,36,437,417,148,4.49000508,2.3443949199988,62.677%,1,False,False,1,24,0.13,19,0.24,6,3,30,55
2,35,444,424,152,4.55380984,2.9319901599998,79.3864%,1,False,False,1,20,0.13,19,0.24,8,3,30,55
2,34,485,463,158,5.11483872,1.400561280001,35.0365%,1,False,False,0.9,22,0.11,15,0.22,12,3,30,55
2,33,440,421,149,4.54502596,0.973774040001,25.8955%,1,False,False,1,18,0.13,18,0.22,10,3,30,55
2,32,418,397,137,4.3360858,5.042314200001,129.2982%,1,False,False,1,24,0.13,18,0.24,8,3,30,55
2,31,307,287,101,3.06347092,1.2913290800006,34.7769%,1,False,False,1,16,0.16,15,0.26,8,3,30,55
2,30,428,397,135,4.37280048,4.5617995200002,114.2823%,1,False,False,1,24,0.13,19,0.27,10,3,30,55
2,29,367,355,128,3.7654446,-3.611444599999,-99.8668%,1,False,False,0.9,18,0.14,15,0.24,6,3,30,55
2,28,409,388,138,4.16678748,1.0416125200012,28.0191%,1,False,False,1,18,0.13,17,0.24,8,3,30,55
2,27,468,440,159,4.70760204,-3.5380020399992,-96.8718%,1,False,False,1,20,0.12,18,0.26,6,3,30,55
2,26,430,395,138,4.30722232,1.2355776800008,32.1276%,1,False,False,1.2,24,0.11,16,0.25,14,3,30,55
2,25,590,564,187,6.3765058,-5.7481058,-136.1633%,1,False,False,0.9,18,0.08,17,0.23,12,3,30,55
2,24,388,366,135,3.83972592,-1.5685259200004,-44.8474%,1,False,False,1.1,18,0.14,18,0.27,6,3,30,55
2,23,425,405,151,4.23769776,-1.7072977600012,-49.4002%,1,False,False,1.1,20,0.13,17,0.23,6,3,30,55
2,22,406,372,131,4.0131598,0.6378401999994,16.9188%,1,False,False,1.1,22,0.12,15,0.26,14,3,30,55
2,21,497,469,164,5.12084508,-1.2204450799992,-31.6487%,1,False,False,1,20,0.11,16,0.24,12,3,30,55
2,20,410,385,135,4.17192548,7.6146745199998,200.1039%,1,False,False,1.1,24,0.13,19,0.27,8,3,30,55
2,19,384,356,126,3.82865608,3.0721439199998,82.2185%,1,False,False,1.2,24,0.13,17,0.26,10,3,30,55
2,18,314,296,108,3.09435216,-1.6915521600002,-48.2132%,1,False,False,1.1,20,0.16,16,0.27,6,3,30,55
2,17,345,327,122,3.38596112,-3.2533611200004,-95.5641%,1,False,False,1,16,0.15,15,0.23,6,3,30,55
2,16,348,328,115,3.52959952,5.0674004800002,134.4649%,1,False,False,1,24,0.16,19,0.24,8,3,30,55
2,15,580,557,193,6.16034844,0.3584515600002,9.0753%,1,False,False,0.9,20,0.09,19,0.24,8,3,30,55
2,14,334,317,104,3.543377,-6.818177000001,-162.8887%,1,False,False,0.9,18,0.15,19,0.27,16,3,30,55
2,13,364,332,118,3.57253808,-2.8425380799986,-76.4164%,1,False,False,1.2,18,0.14,19,0.26,16,3,30,55
2,12,363,333,113,3.64419808,0.5350019199988,13.5002%,1,False,False,1.1,24,0.14,17,0.27,12,3,30,55
2,11,520,499,173,5.49016756,3.172232440001,80.874%,1,False,False,1,24,0.1,17,0.22,10,3,30,55
2,10,329,308,104,3.38841732,-3.4430173199986,-86.0889%,1,False,False,1.1,24,0.15,18,0.25,16,3,30,55
2,9,379,359,123,3.91388612,3.634113880001,92.8303%,1,False,False,1,24,0.13,15,0.24,8,3,30,55
2,8,425,412,142,4.51055724,5.4838427599998,140.0404%,1,False,False,0.9,24,0.13,19,0.24,8,3,30,55
2,7,527,492,173,5.38184556,-5.7448455599996,-149.438%,1,False,False,1.2,20,0.08,19,0.25,12,3,30,55
2,6,532,506,177,5.55894688,-4.8641468799994,-125.2872%,1,False,False,1.2,20,0.08,18,0.22,14,3,30,55
2,5,530,507,180,5.5209748,1.2272252000012,32.377%,1,False,False,1,16,0.1,19,0.24,8,3,30,55
2,4,428,403,138,4.42027088,3.5071291199994,88.8322%,1,False,False,1,24,0.13,19,0.24,12,3,30,55
2,3,345,321,104,3.6007524,-5.6737523999996,-133.3341%,1,False,False,0.9,16,0.13,15,0.25,18,3,30,55
2,2,403,383,139,4.07240428,3.1597957200002,87.6434%,1,False,False,1.1,16,0.13,19,0.25,8,3,30,55
2,1,386,365,136,3.81254836,2.16485164,62.8191%,1,False,False,1.2,18,0.13,16,0.23,8,3,30,55
1,99,435,402,135,4.4814922,-7.5904921999984,-185.3883%,1,False,False,1.1,24,0.09,15,0.26,16,3,30,55
1,98,468,453,164,4.85091676,2.9680832399996,81.3262%,1,False,False,1.1,20,0.11,15,0.22,8,3,30,55
1,97,481,448,159,4.88354124,-10.0089412399998,-263.9405%,1,False,False,1.2,16,0.09,17,0.23,16,3,30,55
1,96,362,333,117,3.5853736,-0.1241736,-3.2992%,1,False,False,1.2,22,0.14,17,0.27,10,3,30,55
1,95,484,459,166,4.936439,0.4693609999992,12.7888%,1,False,False,1.1,16,0.1,16,0.25,8,3,30,55
1,94,455,430,139,4.90340376,-6.15240376,-141.2421%,1,False,False,1,24,0.08,16,0.24,18,3,30,55
1,93,506,476,157,5.36518532,1.3604146799996,32.214%,1,False,False,0.9,22,0.1,15,0.27,10,3,30,55
1,92,356,330,121,3.46289392,-2.7840939200004,-79.2679%,1,False,False,1.2,18,0.14,15,0.26,6,3,30,55
1,91,388,356,121,3.92290328,-5.9983032799994,-150.3035%,1,False,False,1,22,0.12,15,0.26,16,3,30,55
1,90,361,334,116,3.61441228,2.6065877199996,68.1032%,1,False,False,1.2,24,0.14,15,0.24,12,3,30,55
1,89,359,326,116,3.48427152,0.23692848,6.4265%,1,False,False,1.2,18,0.14,15,0.26,10,3,30,55
1,88,450,422,153,4.50459052,-2.4227905200008,-66.7516%,1,False,False,1.1,18,0.12,18,0.23,12,3,30,55
1,87,511,482,170,5.24901548,-1.1822154799986,-30.9958%,1,False,False,1,18,0.11,18,0.23,12,3,30,55
1,86,528,502,181,5.40733496,3.2230650400008,87.3184%,1,False,False,1.2,22,0.09,15,0.24,8,3,30,55
1,85,352,322,111,3.5002112,3.6213888000004,93.5613%,1,False,False,1.2,24,0.15,17,0.25,14,3,30,55
1,84,429,409,143,4.44359216,6.1382078399996,160.2683%,1,False,False,1,24,0.13,19,0.24,8,3,30,55
1,83,664,639,231,6.92021628,-6.5198162800006,-175.6913%,1,False,False,1,16,0.08,17,0.23,6,3,30,55
1,82,364,350,115,3.91892552,-3.29232552,-78.5041%,1,False,False,0.9,24,0.14,18,0.24,18,3,30,55
1,81,456,428,145,4.73670568,1.205094320001,29.9017%,1,False,False,0.9,22,0.12,17,0.26,10,3,30,55
1,80,373,355,122,3.86387564,0.2445243600004,6.2786%,1,False,False,1,22,0.14,16,0.22,14,3,30,55
1,79,443,418,139,4.68931408,-7.3141140799992,-175.6705%,1,False,False,1.1,22,0.08,17,0.24,18,3,30,55
1,78,430,401,143,4.30688712,2.3667128799996,63.7746%,1,False,False,1.1,24,0.12,17,0.26,6,3,30,55
